uid, UserKNN-Amplified, UserKNN-BM25, UserKNN-Cosine, UserKNN-IDF, ItemKNN-AdjustedCosine, BPR, MF, SVD, PMF, NMF
2862, 0.45325, 0.43242, 0.42404, 0.43208, 0.39953, 6.15432, 0.42018, 0.42018, 0.40682, 0.41501
2863, 0.90796, 0.79607, 0.84374, 0.80932, 1.22691, 3.54923, 0.78775, 0.78775, 1.22447, 1.27103
2864, 0.38331, 0.37443, 0.37553, 0.37443, 0.33248, 4.28181, 0.33941, 0.33941, 0.30932, 0.42011
2865, 1.67077, 1.71563, 1.63959, 1.71998, 1.65822, 5.25099, 1.36937, 1.36937, 1.62084, 1.56675
2866, 0.64426, 0.67411, 0.67965, 0.67411, 0.71526, 4.06081, 0.60813, 0.60813, 0.69624, 0.71642
2867, 0.99317, 0.92647, 0.93542, 0.92647, 0.87762, 4.47064, 0.60693, 0.60693, 0.68500, 0.92462
2868, 1.29856, 1.17848, 1.13974, 1.16080, 1.22843, 6.37612, 0.98681, 0.98681, 1.07591, 1.04735
2869, 0.42246, 0.34468, 0.33815, 0.34551, 0.53166, 6.16377, 0.33393, 0.33393, 0.45462, 0.47056
2870, 1.44382, 1.44972, 1.56161, 1.45401, 1.31753, 1.53746, 0.69857, 0.69857, 0.93762, 1.19173
2871, 0.89800, 0.91436, 0.86494, 0.89293, 0.71889, 4.71858, 0.84167, 0.84167, 0.73058, 0.99170
2872, 0.38995, 0.38738, 0.42022, 0.37080, 0.39993, 9.32792, 0.34811, 0.34811, 0.29910, 0.36465
2873, 1.06365, 1.18344, 1.19444, 1.19346, 1.13943, 3.88471, 1.13067, 1.13067, 1.21299, 0.98470
2874, 1.04067, 1.05335, 1.06771, 1.05257, 1.12689, 6.60609, 0.95414, 0.95414, 1.04521, 1.07599
2875, 1.51457, 1.47417, 1.49481, 1.47574, 1.56825, 5.05474, 1.28439, 1.28439, 1.41726, 1.38149
2876, 1.58480, 1.45415, 1.46358, 1.41497, 1.33544, 8.15530, 1.24409, 1.24409, 1.25814, 1.73186
2877, 0.92937, 0.88388, 0.89031, 0.88388, 0.75101, 7.22659, 0.79296, 0.79296, 0.84766, 0.89612
2878, 1.63067, 1.56404, 1.56909, 1.56404, 1.47515, 2.58982, 1.27609, 1.27609, 1.31919, 1.57324
2879, 1.35141, 1.29669, 1.28859, 1.27596, 1.16314, 3.32174, 1.03221, 1.03221, 1.10689, 1.21611
2880, 0.63756, 0.60870, 0.59534, 0.60870, 0.57967, 7.24338, 0.57419, 0.57419, 0.60644, 0.58864
2881, 1.28160, 1.23307, 1.24059, 1.23307, 1.15703, 6.13464, 0.94608, 0.94608, 1.08105, 1.12924
2882, 0.54054, 0.55812, 0.54421, 0.55812, 0.59492, 8.50707, 0.63078, 0.63078, 0.62799, 0.59502
2883, 1.02098, 0.97674, 0.96909, 1.00858, 0.91587, 4.94517, 0.97414, 0.97414, 0.98653, 1.00087
2884, 1.43556, 1.46943, 1.46652, 1.46943, 1.17439, 3.71957, 0.89529, 0.89529, 1.01479, 1.54023
2885, 0.67202, 0.79402, 0.61042, 0.68882, 0.90247, 2.99157, 0.61907, 0.61907, 0.56481, 0.66588
2886, 0.32516, 0.32339, 0.31664, 0.32339, 0.27008, 11.40473, 0.28316, 0.28316, 0.30561, 0.34587
