uid, UserKNN-Amplified, UserKNN-BM25, UserKNN-Cosine, UserKNN-IDF, ItemKNN-AdjustedCosine, BPR, MF, SVD, PMF, NMF
77, 0.69742, 0.69754, 0.68852, 0.69754, 0.72249, 2.69384, 0.61485, 0.61485, 0.63833, 0.70967
78, 0.91564, 0.90249, 0.90249, 0.90249, 0.88675, 2.58256, 0.84821, 0.84821, 0.86156, 0.85420
79, 1.43935, 1.42701, 1.42777, 1.42701, 1.42107, 2.27254, 1.20427, 1.20427, 1.28956, 1.40577
80, 0.54204, 0.56890, 0.57890, 0.57098, 0.65906, 2.55348, 0.65664, 0.65664, 0.68326, 0.70623
81, 1.79724, 1.94902, 1.82495, 1.89590, 2.04495, 2.35361, 1.71963, 1.71963, 1.61831, 1.83291
82, 1.10021, 1.04746, 1.04224, 1.04746, 1.16643, 3.22769, 1.06334, 1.06334, 1.00366, 1.00310
83, 0.87688, 0.87998, 0.87527, 0.88430, 0.77547, 2.24616, 0.74122, 0.74122, 0.71897, 0.72471
84, 1.18170, 1.15174, 1.16269, 1.15424, 1.15724, 3.00735, 1.11143, 1.11143, 1.14628, 1.19071
85, 1.05780, 1.03999, 1.03370, 1.03999, 0.99697, 1.98851, 0.92153, 0.92153, 0.96690, 1.06637
86, 0.84580, 0.89311, 0.85079, 0.90046, 0.70464, 2.47736, 0.73528, 0.73528, 0.72893, 0.72972
87, 1.23302, 1.21905, 1.28550, 1.20673, 1.10175, 2.26616, 1.19298, 1.19298, 1.13856, 1.26199
88, 0.77068, 0.77263, 0.76959, 0.77263, 0.72845, 2.68145, 0.76836, 0.76836, 0.76920, 0.75974
89, 0.86241, 0.83598, 0.83665, 0.83586, 0.94034, 2.80944, 0.88133, 0.88133, 0.91764, 0.92284
90, 1.17797, 1.19299, 1.17929, 1.19287, 1.07740, 2.31226, 1.10593, 1.10593, 1.12893, 1.14136
91, 1.06511, 1.05417, 1.08722, 1.06998, 0.74008, 1.91934, 1.05187, 1.05187, 0.92751, 1.17578
92, 1.39311, 1.38535, 1.38500, 1.38522, 1.30838, 3.18211, 1.29348, 1.29348, 1.02314, 1.18606
93, 1.55008, 1.46006, 1.47497, 1.46824, 1.76389, 1.94746, 1.24223, 1.24223, 1.05324, 1.29644
94, 0.68763, 0.74909, 0.73889, 0.76014, 0.78851, 2.40486, 0.81158, 0.81158, 0.80130, 0.78289
95, 1.23453, 1.20047, 1.29341, 1.18878, 0.82524, 1.81898, 0.84232, 0.84232, 1.09607, 1.20736
96, 1.05054, 1.03310, 1.02819, 1.03310, 1.04559, 1.76037, 0.97841, 0.97841, 1.04636, 1.05839
97, 1.34964, 1.42988, 1.42900, 1.43034, 1.43728, 1.37858, 1.37598, 1.37598, 1.28976, 1.45386
98, 0.84315, 0.84355, 0.83940, 0.84355, 0.76075, 2.30968, 0.72491, 0.72491, 0.73456, 0.79100
99, 1.04730, 1.02352, 1.03147, 1.02352, 0.98475, 2.23316, 0.86045, 0.86045, 0.88438, 1.02662
100, 0.90581, 0.88820, 0.89053, 0.88820, 0.85730, 2.25734, 0.77777, 0.77777, 0.77425, 0.82214
101, 0.73062, 0.64133, 0.62574, 0.62613, 0.72880, 2.22626, 0.50695, 0.50695, 0.56671, 0.66453
102, 0.69678, 0.72892, 0.70583, 0.71568, 0.56428, 2.23286, 0.62282, 0.62282, 0.59579, 0.83090
103, 0.82853, 0.77202, 0.76910, 0.77202, 0.81664, 1.81612, 0.72423, 0.72423, 0.72687, 0.81952
104, 1.33544, 1.36785, 1.24232, 1.22267, 0.94250, 1.43758, 1.33920, 1.33920, 0.92264, 1.42178
105, 0.98389, 0.96045, 0.99108, 0.97692, 1.10873, 2.80770, 0.96100, 0.96100, 0.91594, 1.03595
106, 0.58078, 0.57015, 0.55761, 0.55240, 0.57725, 1.92849, 0.56449, 0.56449, 0.55662, 0.62450
107, 0.98220, 0.96297, 0.95942, 0.96297, 0.92284, 1.97076, 0.79639, 0.79639, 0.88150, 0.90774
108, 0.88414, 0.90221, 0.88100, 0.87446, 0.65728, 3.11493, 0.68402, 0.68402, 0.68253, 0.76386
109, 1.11868, 1.07540, 1.08393, 1.07540, 0.98792, 1.61747, 0.89981, 0.89981, 0.90381, 0.96789
110, 0.96361, 0.89490, 0.90608, 0.90911, 0.99248, 1.81763, 0.89789, 0.89789, 0.94144, 0.95614
111, 1.48801, 1.57519, 1.57707, 1.58017, 1.64282, 2.36470, 1.49245, 1.49245, 1.48179, 1.55019
112, 1.00709, 0.96542, 0.97167, 0.96542, 0.81089, 2.33784, 0.65025, 0.65025, 0.68557, 0.92155
113, 1.20029, 1.20168, 1.21788, 1.20168, 1.34088, 2.07584, 1.18043, 1.18043, 1.21544, 1.20094
114, 0.96818, 0.87969, 0.93209, 0.91804, 0.66226, 1.60295, 0.58387, 0.58387, 0.58611, 0.76117
115, 1.33398, 1.32757, 1.32948, 1.32757, 1.16699, 1.72962, 1.05848, 1.05848, 1.05537, 1.21955
116, 1.14504, 1.11057, 1.11492, 1.11057, 0.99422, 2.25978, 1.06010, 1.06010, 1.01711, 1.04113
117, 1.58975, 1.68345, 1.55088, 1.64606, 1.53168, 1.25771, 1.63603, 1.63603, 1.43725, 1.49070
118, 0.81463, 0.91642, 0.88650, 0.91442, 0.97890, 2.48361, 0.85264, 0.85264, 0.87538, 0.82679
119, 1.12639, 1.06488, 1.05866, 1.06675, 0.90358, 2.26753, 0.89537, 0.89537, 0.86973, 1.03147
120, 0.86086, 0.80931, 0.80287, 0.80931, 0.72074, 2.30493, 0.66514, 0.66514, 0.77104, 0.83412
121, 0.99178, 0.96094, 0.95121, 0.98108, 0.95379, 2.27868, 0.90164, 0.90164, 0.92031, 0.92968
122, 0.83423, 0.77738, 0.83148, 0.80158, 0.67524, 2.47947, 0.68098, 0.68098, 0.69372, 0.67788
123, 0.82975, 0.78223, 0.76024, 0.78168, 0.80390, 2.73390, 0.63276, 0.63276, 0.65024, 0.64639
124, 1.12181, 1.10189, 1.10062, 1.10189, 0.95791, 2.11163, 0.98195, 0.98195, 0.93616, 0.99731
125, 0.73439, 0.70193, 0.71365, 0.71936, 0.75168, 2.00546, 0.69881, 0.69881, 0.68537, 0.72474
126, 0.81215, 0.77865, 0.81073, 0.78844, 0.73539, 2.91439, 0.81105, 0.81105, 0.81244, 0.81246
127, 1.44198, 1.37299, 1.31139, 1.32277, 1.37221, 3.33607, 1.41516, 1.41516, 1.42055, 1.47866
128, 1.01113, 0.99658, 0.99534, 0.99658, 0.81569, 2.18782, 0.76401, 0.76401, 0.74019, 0.87264
129, 0.64800, 0.62503, 0.63118, 0.62503, 0.58279, 2.57323, 0.57508, 0.57508, 0.56640, 0.58216
130, 1.36671, 1.35879, 1.34975, 1.36275, 1.40932, 2.48984, 1.17330, 1.17330, 1.32490, 1.46221
131, 0.88484, 0.91228, 0.90319, 0.91847, 0.86377, 1.86655, 0.95462, 0.95462, 0.90970, 0.89163
132, 0.89065, 0.87478, 0.87217, 0.87478, 0.94803, 2.65776, 0.82630, 0.82630, 0.81078, 0.90599
133, 0.80827, 0.80023, 0.79664, 0.80023, 0.73113, 2.43796, 0.69570, 0.69570, 0.70860, 0.73560
134, 0.98473, 1.03997, 0.91616, 0.99625, 1.06119, 1.41423, 1.01873, 1.01873, 1.00854, 0.97505
135, 0.74779, 0.71054, 0.70159, 0.71054, 0.61261, 2.53608, 0.64560, 0.64560, 0.66416, 0.63494
136, 1.03128, 1.04802, 1.06393, 1.05336, 1.15807, 2.64687, 0.90835, 0.90835, 0.95864, 0.95113
137, 0.88793, 0.85963, 0.86011, 0.85963, 0.84310, 2.26864, 0.85212, 0.85212, 0.85884, 0.88356
138, 0.96220, 0.94280, 0.93859, 0.94280, 0.92930, 2.48050, 0.88540, 0.88540, 0.92725, 0.95487
139, 0.97199, 0.96388, 0.96230, 0.96566, 0.71576, 2.05279, 0.75964, 0.75964, 0.84025, 0.92367
140, 1.05612, 0.96559, 0.94453, 0.94439, 0.90571, 2.46750, 0.94790, 0.94790, 0.89228, 0.89495
141, 0.86819, 0.83610, 0.83899, 0.83610, 0.87018, 2.38539, 0.86601, 0.86601, 0.85335, 0.82769
142, 1.18843, 1.16915, 1.16915, 1.16915, 1.06200, 2.25668, 1.10378, 1.10378, 1.09341, 1.04184
143, 1.48468, 1.52720, 1.51674, 1.52749, 1.46639, 1.89580, 1.24719, 1.24719, 1.30596, 1.49852
144, 1.11951, 1.06232, 1.07128, 1.06232, 0.96487, 1.88573, 0.97046, 0.97046, 0.93690, 1.05119
145, 0.81741, 0.80046, 0.80426, 0.80046, 0.76058, 2.12791, 0.67977, 0.67977, 0.69801, 0.84092
146, 0.67299, 0.59854, 0.61372, 0.59854, 0.59256, 2.20070, 0.65939, 0.65939, 0.64510, 0.67805
147, 1.07516, 0.97020, 0.99799, 0.94876, 1.00149, 2.23416, 0.70887, 0.70887, 0.76627, 0.70954
148, 1.18293, 1.13641, 1.13549, 1.13641, 1.17243, 2.56467, 1.11535, 1.11535, 1.10516, 1.13010
149, 0.35894, 0.31952, 0.31714, 0.31952, 0.30731, 3.34553, 0.36192, 0.36192, 0.36849, 0.36750
150, 0.77530, 0.73888, 0.73196, 0.73888, 0.77313, 2.65469, 0.70969, 0.70969, 0.74096, 0.80518
151, 0.97611, 0.98583, 0.97968, 0.98583, 0.74092, 2.28846, 0.73226, 0.73226, 0.74213, 0.82545
152, 1.00923, 1.01962, 1.02467, 1.01962, 1.01535, 2.56415, 0.84403, 0.84403, 0.87179, 0.89444
153, 0.93122, 0.92289, 0.93182, 0.93058, 0.96693, 2.18669, 0.87634, 0.87634, 0.87528, 0.88103
154, 1.44010, 1.34910, 1.30017, 1.36328, 1.35104, 1.54122, 1.19157, 1.19157, 1.31310, 1.29617
