uid, UserKNN-Amplified, UserKNN-BM25, UserKNN-Cosine, UserKNN-IDF, ItemKNN-AdjustedCosine, BPR, MF, SVD, PMF, NMF
1113, 0.01281, 0.01280, 0.01286, 0.01266, 0.01533, 0.02840, 0.01490, 0.01490, 0.01625, 0.01535
1114, 0.01402, 0.01405, 0.01486, 0.01412, 0.02829, 0.02869, 0.04177, 0.04177, 0.05319, 0.01471
1115, 0.01167, 0.01242, 0.01236, 0.01243, 0.02005, 0.04556, 0.01617, 0.01617, 0.01819, 0.01363
1116, 0.00634, 0.00682, 0.00657, 0.00677, 0.01126, 0.02644, 0.01547, 0.01547, 0.01237, 0.00750
1117, 0.04818, 0.04474, 0.04514, 0.04474, 0.05566, 0.11883, 0.07120, 0.07120, 0.09328, 0.04631
1118, 0.03020, 0.02531, 0.02578, 0.02531, 0.06214, 0.14284, 0.06273, 0.06273, 0.04800, 0.02726
1119, 0.02362, 0.02553, 0.02068, 0.02011, 0.02627, 0.05202, 0.05520, 0.05520, 0.04485, 0.01641
1120, 0.01229, 0.01242, 0.01225, 0.01242, 0.01899, 0.03465, 0.04899, 0.04899, 0.01923, 0.01237
1121, 0.00867, 0.00954, 0.00886, 0.00975, 0.01181, 0.07451, 0.03718, 0.03718, 0.02699, 0.01033
1122, 0.04332, 0.04367, 0.04372, 0.04367, 0.05149, 0.12302, 0.05585, 0.05585, 0.05378, 0.04707
1123, 0.00360, 0.00238, 0.00228, 0.00230, 0.00486, 0.00364, 0.00236, 0.00236, 0.00233, 0.00260
1124, 0.04893, 0.04832, 0.04890, 0.04832, 0.06145, 0.17163, 0.09191, 0.09191, 0.11483, 0.05638
1125, 0.00476, 0.00422, 0.00448, 0.00430, 0.00425, 0.01658, 0.00459, 0.00459, 0.00718, 0.00631
1126, 0.01549, 0.01578, 0.01615, 0.01578, 0.02976, 0.09150, 0.03640, 0.03640, 0.06097, 0.01443
1127, 0.04227, 0.03863, 0.04023, 0.03863, 0.05154, 0.14031, 0.06989, 0.06989, 0.06427, 0.04401
1128, 0.05108, 0.05702, 0.05581, 0.05702, 0.09001, 0.08918, 0.09403, 0.09403, 0.09732, 0.07604
1129, 0.01575, 0.01503, 0.01485, 0.01503, 0.02343, 0.07748, 0.01608, 0.01608, 0.02098, 0.01508
1130, 0.02047, 0.02050, 0.01976, 0.02050, 0.03816, 0.07662, 0.04628, 0.04628, 0.05421, 0.02101
1131, 0.01740, 0.02018, 0.02006, 0.02011, 0.03506, 0.06891, 0.04564, 0.04564, 0.07952, 0.02208
1132, 0.01600, 0.01575, 0.01586, 0.01575, 0.02280, 0.08626, 0.02007, 0.02007, 0.03524, 0.01748
1133, 0.01444, 0.01643, 0.01638, 0.01643, 0.02231, 0.07407, 0.02254, 0.02254, 0.02260, 0.01880
1134, 0.01938, 0.02064, 0.02171, 0.02064, 0.02788, 0.07839, 0.02648, 0.02648, 0.02700, 0.02211
1135, 0.04139, 0.04217, 0.04244, 0.04217, 0.07339, 0.07740, 0.09209, 0.09209, 0.08606, 0.04839
1136, 0.02400, 0.02271, 0.02308, 0.02271, 0.02065, 0.02991, 0.02461, 0.02461, 0.02889, 0.02569
1137, 0.01875, 0.01754, 0.01717, 0.01754, 0.02568, 0.08508, 0.02076, 0.02076, 0.02013, 0.01961
1138, 0.04265, 0.04286, 0.04408, 0.04286, 0.06760, 0.15667, 0.05270, 0.05270, 0.05691, 0.05041
1139, 0.02178, 0.02403, 0.02105, 0.02419, 0.01008, 0.06654, 0.03913, 0.03913, 0.06034, 0.02289
1140, 0.02059, 0.02108, 0.02094, 0.02108, 0.04299, 0.10115, 0.07514, 0.07514, 0.05692, 0.02395
1141, 0.02575, 0.02496, 0.02442, 0.02496, 0.03323, 0.06820, 0.05072, 0.05072, 0.04645, 0.02685
1142, 0.00957, 0.00940, 0.00940, 0.00940, 0.01632, 0.06664, 0.02853, 0.02853, 0.01971, 0.01246
1143, 0.01632, 0.01672, 0.01680, 0.01672, 0.02939, 0.06444, 0.03228, 0.03228, 0.02965, 0.01702
1144, 0.01639, 0.01594, 0.01558, 0.01594, 0.02754, 0.05268, 0.04483, 0.04483, 0.05035, 0.01464
1145, 0.02842, 0.02776, 0.02734, 0.02776, 0.04298, 0.10497, 0.04613, 0.04613, 0.04219, 0.03260
1146, 0.00398, 0.00583, 0.00401, 0.00501, 0.01283, 0.02798, 0.01133, 0.01133, 0.01016, 0.01160
1147, 0.01487, 0.01452, 0.01512, 0.01452, 0.01788, 0.04617, 0.02322, 0.02322, 0.04091, 0.01584
1148, 0.02727, 0.02631, 0.02645, 0.02631, 0.03581, 0.10555, 0.03106, 0.03106, 0.03028, 0.03036
1149, 0.01597, 0.01489, 0.01480, 0.01490, 0.01636, 0.02432, 0.03629, 0.03629, 0.04325, 0.01298
1150, 0.00662, 0.00699, 0.00683, 0.00681, 0.01075, 0.01478, 0.00767, 0.00767, 0.00834, 0.00660
1151, 0.02633, 0.02641, 0.02747, 0.02664, 0.05136, 0.06950, 0.04065, 0.04065, 0.04131, 0.02780
1152, 0.03568, 0.03495, 0.03475, 0.03495, 0.04528, 0.11930, 0.03527, 0.03527, 0.04932, 0.03837
1153, 0.02867, 0.02875, 0.03031, 0.02875, 0.05861, 0.13640, 0.06096, 0.06096, 0.05345, 0.03452
1154, 0.04045, 0.03978, 0.03958, 0.03978, 0.04637, 0.10507, 0.04226, 0.04226, 0.03628, 0.04324
1155, 0.02788, 0.03020, 0.03038, 0.03020, 0.05315, 0.06223, 0.05326, 0.05326, 0.06578, 0.03507
1156, 0.00919, 0.01014, 0.00989, 0.01012, 0.01495, 0.07381, 0.01897, 0.01897, 0.03330, 0.00932
1157, 0.01318, 0.01236, 0.01251, 0.01236, 0.02554, 0.06978, 0.05127, 0.05127, 0.01672, 0.01261
1158, 0.01177, 0.01145, 0.01178, 0.01145, 0.01593, 0.04766, 0.01844, 0.01844, 0.01749, 0.01453
1159, 0.03000, 0.03007, 0.03014, 0.03007, 0.07031, 0.14925, 0.09187, 0.09187, 0.10606, 0.03014
1160, 0.03758, 0.04160, 0.04214, 0.04160, 0.08964, 0.11098, 0.07739, 0.07739, 0.06539, 0.05247
1161, 0.01079, 0.01454, 0.01191, 0.01397, 0.01733, 0.07192, 0.02790, 0.02790, 0.02550, 0.01340
1162, 0.02657, 0.02633, 0.02560, 0.02633, 0.07112, 0.12184, 0.06120, 0.06120, 0.05591, 0.03230
1163, 0.01054, 0.01141, 0.01174, 0.01141, 0.02360, 0.09357, 0.02402, 0.02402, 0.02456, 0.01546
1164, 0.01961, 0.01907, 0.01919, 0.01907, 0.02432, 0.06592, 0.04929, 0.04929, 0.03745, 0.02006
1165, 0.00960, 0.01206, 0.00869, 0.01261, 0.01089, 0.05593, 0.10903, 0.10903, 0.06646, 0.00683
1166, 0.03557, 0.03190, 0.03289, 0.03161, 0.03035, 0.04974, 0.03933, 0.03933, 0.03880, 0.03631
1167, 0.00612, 0.00997, 0.00555, 0.00795, 0.01176, 0.02942, 0.01353, 0.01353, 0.01218, 0.01139
1168, 0.00615, 0.00617, 0.00603, 0.00613, 0.00847, 0.06604, 0.00699, 0.00699, 0.00713, 0.00961
1169, 0.00114, 0.00351, 0.00144, 0.00247, 0.00408, 0.01437, 0.00501, 0.00501, 0.00438, 0.00311
1170, 0.02182, 0.02370, 0.02282, 0.02370, 0.04442, 0.11028, 0.04782, 0.04782, 0.05333, 0.03138
1171, 0.02023, 0.02021, 0.01981, 0.02021, 0.02954, 0.08910, 0.03702, 0.03702, 0.02611, 0.02409
1172, 0.03316, 0.03394, 0.03369, 0.03394, 0.07274, 0.13025, 0.07250, 0.07250, 0.06273, 0.04014
1173, 0.01312, 0.01204, 0.01197, 0.01204, 0.01391, 0.06689, 0.01280, 0.01280, 0.01333, 0.01190
1174, 0.00378, 0.00660, 0.00389, 0.00451, 0.00216, 0.03109, 0.00353, 0.00353, 0.00407, 0.00598
1175, 0.00736, 0.01054, 0.00791, 0.00916, 0.00989, 0.01967, 0.09382, 0.09382, 0.04064, 0.00869
1176, 0.00074, 0.00078, 0.00078, 0.00078, 0.00121, 0.00309, 0.00080, 0.00080, 0.00235, 0.00074
1177, 0.01844, 0.01919, 0.01920, 0.01919, 0.02978, 0.07122, 0.04271, 0.04271, 0.04747, 0.02125
1178, 0.02000, 0.02428, 0.02327, 0.02281, 0.02283, 0.07739, 0.02567, 0.02567, 0.02393, 0.01911
1179, 0.04135, 0.04300, 0.04361, 0.04300, 0.06717, 0.11595, 0.07027, 0.07027, 0.08782, 0.05713
1180, 0.02974, 0.03069, 0.02963, 0.03069, 0.07371, 0.06985, 0.11133, 0.11133, 0.09952, 0.04881
1181, 0.03407, 0.03522, 0.03497, 0.03522, 0.07386, 0.14608, 0.05112, 0.05112, 0.06035, 0.04158
1182, 0.00688, 0.01130, 0.00965, 0.00914, 0.00436, 0.04700, 0.00889, 0.00889, 0.02437, 0.00997
1183, 0.01820, 0.01707, 0.01692, 0.01707, 0.03556, 0.05746, 0.03147, 0.03147, 0.02401, 0.02184
1184, 0.04882, 0.04925, 0.04950, 0.04925, 0.05098, 0.08459, 0.07829, 0.07829, 0.08065, 0.06005
1185, 0.02757, 0.02666, 0.02696, 0.02666, 0.05498, 0.09383, 0.05616, 0.05616, 0.05643, 0.02779
1186, 0.00440, 0.00561, 0.00475, 0.00486, 0.00671, 0.02951, 0.00702, 0.00702, 0.00744, 0.00522
1187, 0.01614, 0.01512, 0.01559, 0.01512, 0.02488, 0.11765, 0.01323, 0.01323, 0.01753, 0.01697
1188, 0.01998, 0.02199, 0.02226, 0.02199, 0.04277, 0.11440, 0.06729, 0.06729, 0.07623, 0.03078
1189, 0.02647, 0.02792, 0.02970, 0.02781, 0.06873, 0.06027, 0.09202, 0.09202, 0.08156, 0.03095
1190, 0.00575, 0.00941, 0.00786, 0.00851, 0.00638, 0.04263, 0.05323, 0.05323, 0.02961, 0.01083
1191, 0.02822, 0.02720, 0.02802, 0.02720, 0.06232, 0.11640, 0.06540, 0.06540, 0.04961, 0.03190
1192, 0.02296, 0.02473, 0.02439, 0.02473, 0.03036, 0.02786, 0.03158, 0.03158, 0.03314, 0.03048
1193, 0.02999, 0.02898, 0.02880, 0.02817, 0.03917, 0.07733, 0.04833, 0.04833, 0.03695, 0.03286
1194, 0.04475, 0.04669, 0.04773, 0.04669, 0.06656, 0.09893, 0.09552, 0.09552, 0.07583, 0.05115
1195, 0.02144, 0.01899, 0.01960, 0.01899, 0.04430, 0.06250, 0.03464, 0.03464, 0.02718, 0.02014
1196, 0.00865, 0.01115, 0.00950, 0.00935, 0.01120, 0.02590, 0.01611, 0.01611, 0.01669, 0.00701
1197, 0.01161, 0.01157, 0.01129, 0.01159, 0.01558, 0.07230, 0.01354, 0.01354, 0.01298, 0.01257
1198, 0.01468, 0.01413, 0.01420, 0.01413, 0.02793, 0.09023, 0.02818, 0.02818, 0.03311, 0.01591
1199, 0.02335, 0.02230, 0.02210, 0.02230, 0.03314, 0.05642, 0.04659, 0.04659, 0.03923, 0.02549
1200, 0.03083, 0.03096, 0.03321, 0.03095, 0.04442, 0.14112, 0.06472, 0.06472, 0.04703, 0.04346
1201, 0.03943, 0.03981, 0.03974, 0.03981, 0.05679, 0.13046, 0.05237, 0.05237, 0.05734, 0.04825
1202, 0.02060, 0.02079, 0.02062, 0.02080, 0.02169, 0.02515, 0.03136, 0.03136, 0.02778, 0.02366
1203, 0.00471, 0.00982, 0.00546, 0.00706, 0.01851, 0.08607, 0.02592, 0.02592, 0.01749, 0.00482
1204, 0.02448, 0.02684, 0.02666, 0.02684, 0.04363, 0.08589, 0.06087, 0.06087, 0.07906, 0.03206
1205, 0.02123, 0.02022, 0.01942, 0.01834, 0.01792, 0.02198, 0.02888, 0.02888, 0.04617, 0.01986
1206, 0.03389, 0.03672, 0.03695, 0.03672, 0.02812, 0.10415, 0.07548, 0.07548, 0.07457, 0.04585
1207, 0.02830, 0.02633, 0.02655, 0.02633, 0.05048, 0.07356, 0.04487, 0.04487, 0.04672, 0.03102
1208, 0.03663, 0.03919, 0.03960, 0.03919, 0.06001, 0.09110, 0.10139, 0.10139, 0.08471, 0.04887
1209, 0.02985, 0.02923, 0.02959, 0.02923, 0.04399, 0.07256, 0.04099, 0.04099, 0.03880, 0.03419
1210, 0.02006, 0.02000, 0.02004, 0.02000, 0.03944, 0.08677, 0.04737, 0.04737, 0.02658, 0.02152
1211, 0.01887, 0.01989, 0.01893, 0.01989, 0.01971, 0.06277, 0.03140, 0.03140, 0.02516, 0.01736
1212, 0.01128, 0.00840, 0.00901, 0.00851, 0.00807, 0.02153, 0.00786, 0.00786, 0.00813, 0.00648
1213, 0.02696, 0.02592, 0.02560, 0.02592, 0.02741, 0.06340, 0.04357, 0.04357, 0.03805, 0.02718
1214, 0.00718, 0.00861, 0.00832, 0.00842, 0.00845, 0.01746, 0.01094, 0.01094, 0.00953, 0.00705
1215, 0.04505, 0.04493, 0.04530, 0.04493, 0.06534, 0.12595, 0.05909, 0.05909, 0.06234, 0.05678
1216, 0.03143, 0.03235, 0.03165, 0.03235, 0.05808, 0.07497, 0.05894, 0.05894, 0.05748, 0.04189
1217, 0.01703, 0.01660, 0.01671, 0.01660, 0.03423, 0.10805, 0.04021, 0.04021, 0.05095, 0.01817
1218, 0.03792, 0.03629, 0.03733, 0.03629, 0.06664, 0.16124, 0.06979, 0.06979, 0.05589, 0.04624
1219, 0.01430, 0.01163, 0.01171, 0.01163, 0.01824, 0.10515, 0.01557, 0.01557, 0.01267, 0.01306
1220, 0.05724, 0.05448, 0.05511, 0.05448, 0.07968, 0.11515, 0.09071, 0.09071, 0.09046, 0.06339
1221, 0.01826, 0.02102, 0.01801, 0.01964, 0.01679, 0.07390, 0.02766, 0.02766, 0.03294, 0.01544
1222, 0.00756, 0.00916, 0.00774, 0.00804, 0.01413, 0.02641, 0.01701, 0.01701, 0.01785, 0.00737
1223, 0.02953, 0.02672, 0.02699, 0.02672, 0.04388, 0.10925, 0.03958, 0.03958, 0.04239, 0.03194
1224, 0.03218, 0.03499, 0.03380, 0.03510, 0.05436, 0.06074, 0.05964, 0.05964, 0.05739, 0.04567
1225, 0.02259, 0.01968, 0.01903, 0.02128, 0.01134, 0.02269, 0.03644, 0.03644, 0.02515, 0.01050
1226, 0.00725, 0.00732, 0.00720, 0.00726, 0.00857, 0.01891, 0.01184, 0.01184, 0.00804, 0.00749
1227, 0.02243, 0.01939, 0.02019, 0.01939, 0.04799, 0.07073, 0.04212, 0.04212, 0.04433, 0.02610
1228, 0.03353, 0.03243, 0.03283, 0.03243, 0.06470, 0.16553, 0.06622, 0.06622, 0.05985, 0.04057
1229, 0.01635, 0.02431, 0.01790, 0.02082, 0.01236, 0.13895, 0.02383, 0.02383, 0.06376, 0.01959
1230, 0.03181, 0.02969, 0.03100, 0.02969, 0.04380, 0.07302, 0.04051, 0.04051, 0.03670, 0.03933
1231, 0.02000, 0.01901, 0.01842, 0.01901, 0.03733, 0.07700, 0.05381, 0.05381, 0.05620, 0.01953
1232, 0.00911, 0.00866, 0.00904, 0.00867, 0.01558, 0.04348, 0.01519, 0.01519, 0.01772, 0.00911
1233, 0.00615, 0.00571, 0.00564, 0.00574, 0.00668, 0.02426, 0.01733, 0.01733, 0.01025, 0.00574
1234, 0.00371, 0.00348, 0.00324, 0.00322, 0.00513, 0.03341, 0.00387, 0.00387, 0.01198, 0.00643
1235, 0.04864, 0.04626, 0.04648, 0.04626, 0.06694, 0.11627, 0.07569, 0.07569, 0.06047, 0.05438
1236, 0.05108, 0.04596, 0.04561, 0.04596, 0.07018, 0.11487, 0.12376, 0.12376, 0.08753, 0.05315
1237, 0.01308, 0.01335, 0.01347, 0.01335, 0.02526, 0.11863, 0.03275, 0.03275, 0.02913, 0.01640
1238, 0.02433, 0.02426, 0.02470, 0.02426, 0.03490, 0.08827, 0.04700, 0.04700, 0.08399, 0.02318
1239, 0.00960, 0.01389, 0.01208, 0.01403, 0.00816, 0.05426, 0.01296, 0.01296, 0.01758, 0.01071
1240, 0.04094, 0.04217, 0.04117, 0.04217, 0.06204, 0.11352, 0.08833, 0.08833, 0.11154, 0.03940
1241, 0.00905, 0.00894, 0.00852, 0.00894, 0.02063, 0.09805, 0.04716, 0.04716, 0.06334, 0.01321
1242, 0.00721, 0.00775, 0.00805, 0.00781, 0.00916, 0.01697, 0.00813, 0.00813, 0.01171, 0.00751
1243, 0.01335, 0.01248, 0.01226, 0.01248, 0.01583, 0.03781, 0.01481, 0.01481, 0.01149, 0.01282
1244, 0.02324, 0.02390, 0.02505, 0.02390, 0.05224, 0.10036, 0.04987, 0.04987, 0.04621, 0.03079
1245, 0.00086, 0.00083, 0.00084, 0.00083, 0.00099, 0.00198, 0.00083, 0.00083, 0.00094, 0.00086
1246, 0.01150, 0.01855, 0.01375, 0.02045, 0.00612, 0.03341, 0.02168, 0.02168, 0.02208, 0.01690
1247, 0.02133, 0.02057, 0.01965, 0.02065, 0.01174, 0.03911, 0.03708, 0.03708, 0.03704, 0.01759
1248, 0.00767, 0.00935, 0.01088, 0.01184, 0.01423, 0.03284, 0.02375, 0.02375, 0.03300, 0.00770
1249, 0.02430, 0.02550, 0.02479, 0.02530, 0.03063, 0.06977, 0.02720, 0.02720, 0.03005, 0.02592
1250, 0.01450, 0.01091, 0.01094, 0.01085, 0.01377, 0.02506, 0.02548, 0.02548, 0.01659, 0.00936
1251, 0.00698, 0.00547, 0.00551, 0.00548, 0.00704, 0.03788, 0.01022, 0.01022, 0.01295, 0.00566
1252, 0.01595, 0.02015, 0.01979, 0.02015, 0.03284, 0.03028, 0.05273, 0.05273, 0.06905, 0.02554
1253, 0.04220, 0.04199, 0.04217, 0.04199, 0.05788, 0.14948, 0.05384, 0.05384, 0.05705, 0.05003
1254, 0.01872, 0.02008, 0.02052, 0.02008, 0.05540, 0.06113, 0.05164, 0.05164, 0.03744, 0.02198
1255, 0.01789, 0.01659, 0.01717, 0.01660, 0.03020, 0.05958, 0.05230, 0.05230, 0.04478, 0.01865
1256, 0.03279, 0.03217, 0.03223, 0.03217, 0.05482, 0.10964, 0.06653, 0.06653, 0.05395, 0.03517
1257, 0.02258, 0.02239, 0.02264, 0.02239, 0.04044, 0.09695, 0.03229, 0.03229, 0.03993, 0.02466
1258, 0.03589, 0.03442, 0.03461, 0.03442, 0.06658, 0.12787, 0.08600, 0.08600, 0.05650, 0.03965
1259, 0.02521, 0.02591, 0.02554, 0.02594, 0.03280, 0.04236, 0.05883, 0.05883, 0.08306, 0.02614
1260, 0.02078, 0.01939, 0.01771, 0.01885, 0.01914, 0.03282, 0.02740, 0.02740, 0.03833, 0.01930
1261, 0.01325, 0.01351, 0.01390, 0.01351, 0.02020, 0.10901, 0.08365, 0.08365, 0.07321, 0.01528
1262, 0.00848, 0.00973, 0.00885, 0.00980, 0.00614, 0.03018, 0.01195, 0.01195, 0.01857, 0.01242
1263, 0.00913, 0.00880, 0.00886, 0.00880, 0.01319, 0.06126, 0.01792, 0.01792, 0.03273, 0.01039
1264, 0.03472, 0.03408, 0.03421, 0.03408, 0.04759, 0.09406, 0.06061, 0.06061, 0.04971, 0.03623
1265, 0.04600, 0.04509, 0.04611, 0.04509, 0.04993, 0.10196, 0.04514, 0.04514, 0.06083, 0.05236
1266, 0.00469, 0.00502, 0.00443, 0.00502, 0.00544, 0.01272, 0.00788, 0.00788, 0.01036, 0.00592
1267, 0.01297, 0.01348, 0.01275, 0.01327, 0.02753, 0.03680, 0.05958, 0.05958, 0.03916, 0.01423
1268, 0.01452, 0.01387, 0.01375, 0.01387, 0.02462, 0.09271, 0.01514, 0.01514, 0.02033, 0.01638
1269, 0.01960, 0.02221, 0.01800, 0.01942, 0.01405, 0.12308, 0.01703, 0.01703, 0.01849, 0.02393
1270, 0.07390, 0.07353, 0.07470, 0.07353, 0.08871, 0.15190, 0.09140, 0.09140, 0.08545, 0.08599
1271, 0.00622, 0.01051, 0.00721, 0.01249, 0.00671, 0.12383, 0.01597, 0.01597, 0.01147, 0.01001
1272, 0.03441, 0.03415, 0.03376, 0.03415, 0.05974, 0.13391, 0.06743, 0.06743, 0.04732, 0.04507
1273, 0.02421, 0.02448, 0.02429, 0.02448, 0.03946, 0.14943, 0.02589, 0.02589, 0.12113, 0.02909
1274, 0.00919, 0.01011, 0.01029, 0.01010, 0.03179, 0.06400, 0.01878, 0.01878, 0.01844, 0.01343
1275, 0.02371, 0.02356, 0.02286, 0.02356, 0.03664, 0.06157, 0.03286, 0.03286, 0.03284, 0.02670
1276, 0.01475, 0.01470, 0.01457, 0.01470, 0.01677, 0.04988, 0.02884, 0.02884, 0.03946, 0.01453
1277, 0.04293, 0.04330, 0.04427, 0.04330, 0.05197, 0.10023, 0.05603, 0.05603, 0.05617, 0.04960
1278, 0.01499, 0.01456, 0.01492, 0.01456, 0.02212, 0.11415, 0.02163, 0.02163, 0.02864, 0.01842
1279, 0.02512, 0.02493, 0.02438, 0.02493, 0.03747, 0.10689, 0.02519, 0.02519, 0.03717, 0.02591
1280, 0.03939, 0.03628, 0.03497, 0.03628, 0.06245, 0.14104, 0.09167, 0.09167, 0.07676, 0.03438
1281, 0.03031, 0.03305, 0.03176, 0.03264, 0.06011, 0.08307, 0.03904, 0.03904, 0.04339, 0.04063
1282, 0.03357, 0.06244, 0.04697, 0.06387, 0.01169, 0.27769, 0.09114, 0.09114, 0.07869, 0.04976
1283, 0.01305, 0.01542, 0.01348, 0.01431, 0.02215, 0.11668, 0.02884, 0.02884, 0.03944, 0.02133
1284, 0.06780, 0.06988, 0.06988, 0.06988, 0.07452, 0.15581, 0.11063, 0.11063, 0.09939, 0.08716
1285, 0.00695, 0.00710, 0.00707, 0.00712, 0.01389, 0.04690, 0.01145, 0.01145, 0.01104, 0.01116
1286, 0.01247, 0.01678, 0.01307, 0.01682, 0.00908, 0.13683, 0.03237, 0.03237, 0.06842, 0.02034
1287, 0.03786, 0.04421, 0.04281, 0.04313, 0.04379, 0.11766, 0.06504, 0.06504, 0.10156, 0.05524
1288, 0.04608, 0.04652, 0.04734, 0.04657, 0.03685, 0.10404, 0.08594, 0.08594, 0.06983, 0.04601
1289, 0.01426, 0.01378, 0.01351, 0.01378, 0.02665, 0.08531, 0.03394, 0.03394, 0.02872, 0.01600
1290, 0.02796, 0.02683, 0.02753, 0.02683, 0.03018, 0.03857, 0.02879, 0.02879, 0.03627, 0.02896
1291, 0.03933, 0.04127, 0.04099, 0.04127, 0.06548, 0.09343, 0.04715, 0.04715, 0.06672, 0.04382
1292, 0.03184, 0.03159, 0.03187, 0.03159, 0.04311, 0.10464, 0.04973, 0.04973, 0.06271, 0.03279
1293, 0.01203, 0.01787, 0.01658, 0.01858, 0.02329, 0.06060, 0.02905, 0.02905, 0.03409, 0.02401
1294, 0.01237, 0.01243, 0.01027, 0.01017, 0.00615, 0.04033, 0.01089, 0.01089, 0.01390, 0.00749
1295, 0.01353, 0.01611, 0.01545, 0.01525, 0.03395, 0.23333, 0.05280, 0.05280, 0.06038, 0.02269
1296, 0.02957, 0.03805, 0.03681, 0.03807, 0.03596, 0.04905, 0.05496, 0.05496, 0.08494, 0.05544
1297, 0.01521, 0.01712, 0.01736, 0.01716, 0.03115, 0.07126, 0.02361, 0.02361, 0.02519, 0.01668
1298, 0.02326, 0.02236, 0.02263, 0.02244, 0.02984, 0.05128, 0.03262, 0.03262, 0.03085, 0.03288
1299, 0.00836, 0.01251, 0.00971, 0.01082, 0.00883, 0.01052, 0.01596, 0.01596, 0.01844, 0.02152
1300, 0.00786, 0.00982, 0.00844, 0.01004, 0.01299, 0.06346, 0.01143, 0.01143, 0.01613, 0.00802
1301, 0.04485, 0.04610, 0.04672, 0.04610, 0.05904, 0.10298, 0.05462, 0.05462, 0.04929, 0.05223
1302, 0.01725, 0.01753, 0.01632, 0.01753, 0.03369, 0.02903, 0.07572, 0.07572, 0.04919, 0.01883
1303, 0.00527, 0.00565, 0.00578, 0.00576, 0.00723, 0.02400, 0.00654, 0.00654, 0.01071, 0.00564
1304, 0.00744, 0.00627, 0.00527, 0.00541, 0.00511, 0.01606, 0.00599, 0.00599, 0.00746, 0.00625
1305, 0.00975, 0.00930, 0.00957, 0.00934, 0.01604, 0.06529, 0.01822, 0.01822, 0.02690, 0.01133
1306, 0.01779, 0.01155, 0.01510, 0.01184, 0.00630, 0.00326, 0.01609, 0.01609, 0.02074, 0.01520
1307, 0.04028, 0.04719, 0.04564, 0.04719, 0.07491, 0.10015, 0.10362, 0.10362, 0.09933, 0.05740
1308, 0.02225, 0.02358, 0.02391, 0.02358, 0.06447, 0.06990, 0.05364, 0.05364, 0.06113, 0.02889
1309, 0.02474, 0.02393, 0.02402, 0.02393, 0.04560, 0.10001, 0.05042, 0.05042, 0.05451, 0.03165
1310, 0.00619, 0.00594, 0.00594, 0.00599, 0.00916, 0.02125, 0.00746, 0.00746, 0.00723, 0.00683
1311, 0.00997, 0.00941, 0.00918, 0.00894, 0.01093, 0.07118, 0.01856, 0.01856, 0.02168, 0.01273
1312, 0.01730, 0.01802, 0.01780, 0.01802, 0.02669, 0.05120, 0.02279, 0.02279, 0.02714, 0.01508
1313, 0.01245, 0.01427, 0.01478, 0.01403, 0.00796, 0.03733, 0.02310, 0.02310, 0.02299, 0.01080
1314, 0.05019, 0.05045, 0.05023, 0.05045, 0.06638, 0.11991, 0.06671, 0.06671, 0.07355, 0.06445
1315, 0.05750, 0.05760, 0.05879, 0.05760, 0.10661, 0.17683, 0.08126, 0.08126, 0.09399, 0.07830
1316, 0.01202, 0.01219, 0.01038, 0.01248, 0.02046, 0.07454, 0.02605, 0.02605, 0.03949, 0.01379
1317, 0.01858, 0.01839, 0.01882, 0.01839, 0.03728, 0.10265, 0.01863, 0.01863, 0.02219, 0.01887
1318, 0.01707, 0.01579, 0.01574, 0.01579, 0.01877, 0.06413, 0.01575, 0.01575, 0.01582, 0.01600
1319, 0.01695, 0.01661, 0.01679, 0.01661, 0.04339, 0.12198, 0.04885, 0.04885, 0.05599, 0.01785
1320, 0.01010, 0.01045, 0.01093, 0.01045, 0.01374, 0.04978, 0.02052, 0.02052, 0.04665, 0.01812
1321, 0.01858, 0.01720, 0.01721, 0.01720, 0.02234, 0.01537, 0.04695, 0.04695, 0.04070, 0.02171
1322, 0.04077, 0.03915, 0.03893, 0.03915, 0.04948, 0.09080, 0.07300, 0.07300, 0.05919, 0.04750
1323, 0.00647, 0.01383, 0.01029, 0.01083, 0.00575, 0.02226, 0.01551, 0.01551, 0.01903, 0.00916
1324, 0.00683, 0.00643, 0.00676, 0.00648, 0.01326, 0.05228, 0.01246, 0.01246, 0.01473, 0.00848
1325, 0.03030, 0.02873, 0.02940, 0.02873, 0.04852, 0.11352, 0.04761, 0.04761, 0.03860, 0.03539
1326, 0.01021, 0.00991, 0.00975, 0.00996, 0.00910, 0.03536, 0.01045, 0.01045, 0.02564, 0.00877
1327, 0.01967, 0.01915, 0.01956, 0.01915, 0.03898, 0.12186, 0.04331, 0.04331, 0.03508, 0.02061
1328, 0.01045, 0.00976, 0.00961, 0.00976, 0.01260, 0.04107, 0.01106, 0.01106, 0.01060, 0.01036
1329, 0.05039, 0.05452, 0.05191, 0.05452, 0.09008, 0.06500, 0.09089, 0.09089, 0.09115, 0.07037
1330, 0.04772, 0.05093, 0.05307, 0.05093, 0.06994, 0.13788, 0.11146, 0.11146, 0.13569, 0.05916
1331, 0.03250, 0.03689, 0.03741, 0.03691, 0.04463, 0.07365, 0.05153, 0.05153, 0.07010, 0.03720
1332, 0.00411, 0.00436, 0.00438, 0.00444, 0.01030, 0.01560, 0.00398, 0.00398, 0.00926, 0.00502
