uid, UserKNN-Amplified, UserKNN-BM25, UserKNN-Cosine, UserKNN-IDF, ItemKNN-AdjustedCosine, BPR, MF, SVD, PMF, NMF
869, 0.81411, 0.82554, 0.84304, 0.82303, 1.07426, 1.67118, 0.88843, 0.88843, 1.03639, 0.94093
870, 0.39034, 0.43360, 0.40962, 0.43360, 0.37025, 1.79691, 0.40083, 0.40083, 0.53608, 0.35837
871, 0.70611, 0.57620, 0.59347, 0.59141, 0.77773, 2.38495, 0.60016, 0.60016, 0.61549, 0.67323
872, 1.02416, 0.97883, 0.98537, 0.97883, 1.00342, 2.61315, 0.99448, 0.99448, 0.98205, 1.01850
873, 0.76321, 0.65251, 0.64453, 0.66251, 0.63029, 1.81436, 0.65181, 0.65181, 0.58229, 0.77703
874, 1.66755, 1.63001, 1.62632, 1.63001, 1.57353, 2.61017, 1.54950, 1.54950, 1.61043, 1.66809
875, 0.55797, 0.43438, 0.41018, 0.42586, 0.33397, 1.10239, 0.50652, 0.50652, 0.54408, 0.73002
876, 0.95990, 0.84452, 0.88690, 0.84452, 0.85070, 3.05630, 0.83021, 0.83021, 0.78039, 0.76037
877, 0.63151, 0.48626, 0.47625, 0.48626, 0.27216, 3.08425, 0.45139, 0.45139, 0.54888, 0.71147
878, 1.31937, 1.30757, 1.31045, 1.31245, 1.34350, 2.10075, 1.17869, 1.17869, 1.18012, 1.27526
879, 0.60166, 0.53776, 0.55957, 0.53776, 0.43173, 2.93083, 0.58392, 0.58392, 0.47975, 0.29306
880, 1.16620, 1.06825, 1.06633, 1.06825, 1.03952, 2.28499, 1.05335, 1.05335, 0.98991, 1.15806
881, 1.09488, 1.10458, 1.13134, 1.09912, 1.32321, 1.62105, 1.07572, 1.07572, 1.19411, 1.20831
882, 0.84882, 0.91200, 0.93744, 0.91200, 0.77547, 1.08746, 0.76739, 0.76739, 0.80767, 0.86911
883, 1.33150, 1.23705, 1.26047, 1.23705, 1.22372, 2.01525, 1.34013, 1.34013, 1.33658, 1.34547
884, 0.63986, 0.66562, 0.66761, 0.66562, 0.49628, 2.23696, 0.59142, 0.59142, 0.68269, 0.52978
885, 2.14851, 2.31938, 2.29438, 2.31938, 2.26685, 2.01488, 2.30050, 2.30050, 2.25657, 2.33464
886, 0.65957, 0.66269, 0.66615, 0.66519, 0.75426, 1.68215, 0.68076, 0.68076, 0.74358, 0.88193
887, 0.90889, 0.95416, 0.95461, 0.95416, 0.96492, 2.87887, 0.97821, 0.97821, 0.99393, 0.99176
888, 1.32602, 1.28754, 1.27081, 1.28754, 1.31851, 2.48304, 1.17482, 1.17482, 1.28303, 1.30867
889, 0.08880, 0.03013, 0.06433, 0.03013, 0.36371, 2.00000, 0.05246, 0.05246, 0.10884, 0.03771
890, 1.03991, 0.96743, 0.99102, 0.96743, 0.89735, 1.80771, 0.95789, 0.95789, 0.87068, 0.88239
891, 0.13655, 0.11281, 0.11454, 0.11281, 0.14662, 4.00000, 0.45439, 0.45439, 0.37525, 0.71387
892, 1.52467, 1.46073, 1.50532, 1.48814, 1.12115, 2.51860, 1.17651, 1.17651, 1.24058, 0.82465
