uid, UserKNN-Amplified, UserKNN-BM25, UserKNN-Cosine, UserKNN-IDF, ItemKNN-AdjustedCosine, BPR, MF, SVD, PMF, NMF
400, 1.27036, 1.36364, 1.33105, 1.36364, 1.14161, 6.54146, 1.27928, 1.27928, 1.00376, 1.20003
401, 0.74945, 0.68508, 0.70427, 0.68508, 0.55382, 7.23210, 0.63294, 0.63294, 0.61440, 0.48837
402, 0.65680, 0.68915, 0.67388, 0.68915, 0.53846, 5.29462, 0.62365, 0.62365, 0.53871, 0.32619
403, 1.42952, 1.47422, 1.47509, 1.47422, 1.42753, 4.86909, 1.37754, 1.37754, 1.09265, 2.06425
404, 2.02580, 2.11289, 2.07758, 2.10270, 2.34382, 5.69832, 2.39696, 2.39696, 2.26887, 1.72523
405, 1.40941, 1.34526, 1.33681, 1.34526, 1.44716, 3.13527, 1.53340, 1.53340, 1.93367, 1.65639
406, 0.91827, 0.91823, 0.95185, 0.91823, 0.89631, 6.77503, 0.80691, 0.80691, 0.74492, 0.69008
407, 0.53980, 0.54968, 0.54082, 0.54968, 0.54887, 5.14422, 0.48041, 0.48041, 0.48188, 0.48230
408, 1.36375, 1.34101, 1.35115, 1.34101, 1.29455, 7.96617, 1.42759, 1.42759, 1.37638, 1.32302
409, 1.88431, 1.68432, 1.62740, 1.68432, 1.80093, 5.82385, 1.59144, 1.59144, 1.49676, 1.86644
410, 0.50669, 0.45817, 0.45574, 0.45817, 0.45472, 6.37610, 0.41073, 0.41073, 0.39268, 0.47067
411, 0.48857, 0.49448, 0.49552, 0.49448, 0.33759, 10.15095, 0.43695, 0.43695, 0.54330, 0.47988
412, 0.35621, 0.28859, 0.28635, 0.29877, 0.79371, 5.25141, 0.41236, 0.41236, 0.56362, 0.59386
413, 0.78540, 0.83689, 0.82516, 0.83689, 0.71147, 4.90376, 0.85211, 0.85211, 0.75171, 0.78920
414, 2.14678, 2.13612, 2.19788, 2.15912, 1.75476, 7.68430, 2.03520, 2.03520, 1.93221, 2.98536
415, 0.87643, 0.87643, 0.87374, 0.87643, 0.76614, 8.66809, 0.90584, 0.90584, 0.87647, 1.05380
416, 0.33957, 0.36395, 0.40531, 0.36395, 0.45396, 10.56210, 0.65011, 0.65011, 0.56749, 0.76544
417, 0.52815, 0.47656, 0.47337, 0.47656, 0.46865, 8.72300, 0.46923, 0.46923, 0.51121, 0.50423
418, 0.87333, 0.89207, 0.87725, 0.89207, 1.10642, 7.06587, 0.97044, 0.97044, 1.20889, 1.03549
419, 0.73620, 0.78456, 0.79216, 0.78456, 0.98698, 3.58018, 0.80471, 0.80471, 0.76762, 0.57998
420, 0.29655, 0.26476, 0.29038, 0.26387, 0.22458, 10.57792, 0.25222, 0.25222, 0.18012, 0.27953
421, 0.72584, 0.64070, 0.65694, 0.64070, 0.74197, 4.94356, 0.63708, 0.63708, 0.66865, 0.66499
422, 1.18770, 1.14923, 1.15115, 1.14923, 1.28987, 5.97352, 1.05473, 1.05473, 1.11152, 1.18497
423, 0.87198, 0.77370, 0.80985, 0.77370, 0.78644, 4.92609, 0.76330, 0.76330, 0.75856, 0.75142
424, 1.52311, 1.48841, 1.47431, 1.48841, 1.21380, 6.19700, 0.92984, 0.92984, 0.99570, 0.90202
425, 0.45487, 0.40637, 0.42504, 0.40637, 0.31485, 6.25925, 0.37631, 0.37631, 0.38178, 0.48077
426, 0.18309, 0.09547, 0.10720, 0.09731, 0.16681, 3.11766, 0.13464, 0.13464, 0.15033, 0.31442
427, 2.00482, 1.66312, 1.69025, 1.66312, 1.29921, 3.94594, 1.58555, 1.58555, 1.44595, 1.75148
428, 0.80667, 0.76350, 0.75236, 0.76350, 0.90490, 5.89090, 0.72631, 0.72631, 0.72561, 0.78201
429, 1.37242, 1.05698, 0.99819, 1.01331, 0.92338, 4.51102, 0.92887, 0.92887, 0.95037, 1.09870
430, 0.90698, 0.89472, 0.91677, 0.89472, 0.83672, 4.85544, 0.78967, 0.78967, 0.63795, 0.89680
431, 1.27573, 1.20134, 1.23545, 1.20134, 1.29945, 5.00982, 1.15859, 1.15859, 1.17373, 1.15370
432, 1.05630, 0.99792, 0.99377, 0.99792, 0.87392, 4.70878, 0.83661, 0.83661, 0.92769, 1.01993
