uid, UserKNN-Amplified, UserKNN-BM25, UserKNN-Cosine, UserKNN-IDF, ItemKNN-AdjustedCosine, BPR, MF, SVD, PMF, NMF
141, 0.71465, 0.73651, 0.74585, 0.73637, 0.67075, 0.96757, 0.76363, 0.76363, 0.77565, 0.74113
142, 0.75983, 0.77534, 0.77753, 0.77534, 0.73990, 0.88961, 0.84424, 0.84424, 0.90071, 0.80773
143, 0.70488, 0.73427, 0.73322, 0.73427, 0.64023, 0.86750, 0.71768, 0.71768, 0.70766, 0.74009
144, 0.68118, 0.67446, 0.68283, 0.67446, 0.59266, 0.88361, 0.70308, 0.70308, 0.70375, 0.70760
145, 0.59225, 0.64876, 0.65345, 0.64876, 0.69641, 0.91389, 0.70776, 0.70776, 0.59001, 0.70773
146, 0.57219, 0.58885, 0.58977, 0.58885, 0.55709, 0.87260, 0.58594, 0.58594, 0.79326, 0.64006
147, 0.79507, 0.80332, 0.81802, 0.80320, 0.74739, 0.91858, 0.85720, 0.85720, 0.85094, 0.86750
148, 0.67113, 0.68043, 0.67113, 0.68043, 0.59554, 0.83011, 0.66631, 0.66631, 0.59201, 0.62842
149, 0.68520, 0.66285, 0.67084, 0.66285, 0.60542, 0.87670, 0.64509, 0.64509, 0.67487, 0.70542
150, 0.71424, 0.72227, 0.72265, 0.72227, 0.70506, 0.90231, 0.75775, 0.75775, 0.78074, 0.74243
151, 0.56580, 0.51304, 0.50905, 0.51350, 0.60046, 0.76733, 0.43451, 0.43451, 0.58221, 0.48896
152, 0.61115, 0.61331, 0.61877, 0.61331, 0.55587, 0.90038, 0.64346, 0.64346, 0.72188, 0.64918
153, 0.77274, 0.76605, 0.76401, 0.76605, 0.63708, 0.85558, 0.78742, 0.78742, 0.84718, 0.77496
154, 0.67235, 0.69315, 0.68950, 0.69315, 0.61329, 0.80021, 0.69999, 0.69999, 0.73158, 0.73105
155, 0.70816, 0.72750, 0.73414, 0.72750, 0.63267, 0.82924, 0.72933, 0.72933, 0.84901, 0.61219
156, 0.80559, 0.80518, 0.80484, 0.80518, 0.69601, 0.84226, 0.85423, 0.85423, 0.87741, 0.82999
157, 0.75840, 0.76153, 0.75433, 0.76153, 0.80651, 0.95314, 0.82478, 0.82478, 0.86777, 0.82488
158, 0.59272, 0.57298, 0.57440, 0.57298, 0.55327, 0.85104, 0.56570, 0.56570, 0.63408, 0.58065
159, 0.61428, 0.64535, 0.64555, 0.64535, 0.59473, 0.88445, 0.65677, 0.65677, 0.64352, 0.70293
160, 0.60967, 0.62732, 0.63040, 0.62732, 0.57338, 0.87513, 0.63632, 0.63632, 0.56005, 0.66951
161, 0.60038, 0.60831, 0.61981, 0.60831, 0.50300, 0.93967, 0.60047, 0.60047, 0.50121, 0.61735
162, 0.77740, 0.79725, 0.79706, 0.79725, 0.80808, 0.94686, 0.82338, 0.82338, 0.88198, 0.80729
163, 0.66119, 0.66902, 0.67857, 0.66902, 0.65785, 0.89981, 0.65662, 0.65662, 0.69683, 0.67150
164, 0.61562, 0.63470, 0.64094, 0.63470, 0.50589, 0.84648, 0.62793, 0.62793, 0.72127, 0.67503
165, 0.57592, 0.56783, 0.57171, 0.56783, 0.52449, 0.89088, 0.57462, 0.57462, 0.65855, 0.58875
166, 0.72491, 0.73993, 0.73966, 0.73993, 0.71069, 0.82303, 0.78363, 0.78363, 0.78005, 0.74319
167, 0.77358, 0.76803, 0.76668, 0.76801, 0.72457, 0.92215, 0.79659, 0.79659, 0.82810, 0.75378
168, 0.60304, 0.57558, 0.57613, 0.57558, 0.53306, 0.82268, 0.56103, 0.56103, 0.57641, 0.62419
169, 0.63442, 0.64201, 0.65076, 0.64201, 0.60594, 0.80151, 0.67650, 0.67650, 0.66589, 0.65573
170, 0.63272, 0.65862, 0.66156, 0.65868, 0.50625, 0.81978, 0.65223, 0.65223, 0.57768, 0.66292
171, 0.59487, 0.61369, 0.61373, 0.61369, 0.51200, 0.84933, 0.64335, 0.64335, 0.72008, 0.67803
172, 0.49729, 0.48409, 0.48224, 0.48409, 0.45115, 0.87159, 0.45658, 0.45658, 0.52823, 0.54613
173, 0.62376, 0.60884, 0.61040, 0.60884, 0.54772, 0.88297, 0.60670, 0.60670, 0.60490, 0.57222
174, 0.77024, 0.84904, 0.82865, 0.84951, 0.67383, 0.77951, 0.81196, 0.81196, 0.88211, 0.81567
175, 0.60617, 0.59191, 0.59432, 0.59191, 0.54055, 0.66519, 0.56554, 0.56554, 0.65520, 0.57261
176, 0.51012, 0.49884, 0.49926, 0.49884, 0.41855, 0.81714, 0.49526, 0.49526, 0.49320, 0.54013
177, 0.69425, 0.67399, 0.66933, 0.67399, 0.59781, 0.89534, 0.66789, 0.66789, 0.71899, 0.68360
178, 0.62514, 0.64241, 0.64382, 0.64241, 0.58299, 0.86003, 0.65574, 0.65574, 0.58013, 0.63865
179, 0.62235, 0.62935, 0.63433, 0.62935, 0.50276, 0.86977, 0.66641, 0.66641, 0.61820, 0.66673
180, 0.68696, 0.72687, 0.72880, 0.72687, 0.67853, 0.87261, 0.76297, 0.76297, 0.77634, 0.75967
181, 0.70950, 0.71930, 0.72265, 0.71930, 0.67426, 0.85458, 0.75069, 0.75069, 0.64045, 0.77759
182, 0.74925, 0.73769, 0.74176, 0.73769, 0.72643, 0.92005, 0.76654, 0.76654, 0.75678, 0.77990
