uid, UserKNN-Amplified, UserKNN-BM25, UserKNN-Cosine, UserKNN-IDF, ItemKNN-AdjustedCosine, BPR, MF, SVD, PMF, NMF
87, 0.64072, 0.60566, 0.61750, 0.60566, 0.57536, 2.00552, 0.58141, 0.58141, 0.59585, 0.59244
88, 0.67465, 0.68010, 0.68283, 0.68010, 0.71430, 2.23721, 0.64627, 0.64627, 0.66204, 0.69812
89, 1.49767, 1.52411, 1.52104, 1.53318, 1.52285, 2.39606, 1.43988, 1.43988, 1.46248, 1.42644
90, 0.72006, 0.70884, 0.70937, 0.70884, 0.69267, 2.48133, 0.65319, 0.65319, 0.65260, 0.72687
91, 0.91215, 0.88866, 0.88770, 0.88866, 0.94756, 2.46525, 0.89888, 0.89888, 0.95749, 0.84943
92, 0.78656, 0.79063, 0.79574, 0.79063, 0.82711, 0.53438, 0.78872, 0.78872, 1.33308, 0.77602
93, 0.72548, 0.74162, 0.71999, 0.74162, 0.73878, 1.88651, 0.66573, 0.66573, 0.62888, 0.74197
94, 0.74949, 0.72708, 0.73585, 0.72708, 0.89729, 1.28337, 0.96723, 0.96723, 1.01390, 1.11433
95, 0.59881, 0.62830, 0.62707, 0.62830, 0.66727, 2.20950, 0.61524, 0.61524, 0.63090, 0.68511
96, 0.56659, 0.58786, 0.57785, 0.58786, 0.34784, 2.45833, 0.57991, 0.57991, 0.50855, 0.42522
97, 1.15404, 1.18192, 1.19488, 1.18192, 1.04816, 2.25489, 1.12512, 1.12512, 1.00643, 1.13459
98, 0.55491, 0.53029, 0.54694, 0.53029, 0.53743, 2.48849, 0.45250, 0.45250, 0.46057, 0.49881
99, 0.87650, 0.89413, 0.88719, 0.89413, 0.89442, 1.96884, 0.88073, 0.88073, 0.85478, 0.83527
100, 0.93522, 0.91092, 0.90865, 0.91092, 0.87854, 2.47082, 0.86852, 0.86852, 0.84906, 0.88799
101, 1.11421, 1.03088, 1.00505, 1.03088, 0.75643, 2.31508, 1.00255, 1.00255, 0.93167, 1.13317
102, 0.75017, 0.74067, 0.75028, 0.74067, 0.63325, 1.81822, 0.70547, 0.70547, 0.68275, 0.69798
103, 0.71240, 0.71795, 0.72051, 0.71795, 0.77398, 1.83449, 0.69353, 0.69353, 0.66714, 0.72746
104, 1.15724, 1.08273, 1.09296, 1.08273, 1.07483, 2.58010, 1.16343, 1.16343, 1.15629, 1.24009
105, 0.97258, 0.93281, 0.93546, 0.93281, 0.94724, 1.99065, 0.93608, 0.93608, 0.92752, 0.94151
106, 0.63241, 0.60976, 0.61248, 0.60976, 0.62539, 1.49612, 0.60447, 0.60447, 0.62143, 0.61588
107, 0.58802, 0.53661, 0.54687, 0.53661, 0.53140, 1.85794, 0.48528, 0.48528, 0.48027, 0.48875
